uid,rest_id,source,text,rating
g_ChIJaWBLA_pZwokRX2BYIIr6rwE_3,ChIJaWBLA_pZwokRX2BYIIr6rwE,google_places,"Stopped by Moono with friends after spending the day in New York City, and it was such a great meal.
We ordered Pyongyang-style cold noodles, stir-fried cuttlefish, and mixed sashimi salad, and everything was spot on.

The Pyongyang cold noodles had a clean, deeply flavorful broth that was light but satisfying, with great texture on the noodles.
The stir-fried cuttlefish was full of smoky flavor, not overly spicy, and went perfectly with rice.
The mixed sashimi salad was fresh and well balanced, with bright, refreshing flavors.

Overall, the food was thoughtful and well executed, making it perfect for sharing with friends.
The atmosphere was relaxed and comfortable, which made it easy to enjoy the meal and spend time together.

Definitely a place I’d come back to with friends again.",5
g_ChIJaWBLA_pZwokRX2BYIIr6rwE_4,ChIJaWBLA_pZwokRX2BYIIr6rwE,google_places,"A delightful and delicious meal that made me regret that I wasn't particularly celebrating anything that day that warranted me eating such well prepared food.

The kalbi, squid, umi rice, were standouts for me. We left very full and happy. The staff were also very attentive and helpful. Excellent restaurant well worth a visit when restaurant week rolls around in the summer.",5
g_ChIJb7CqrvpZwokRFeC0MqXi7ys_0,ChIJb7CqrvpZwokRFeC0MqXi7ys,google_places,"If you are looking for a venue that screams ""New York Glamour,"" Café Carmellini in the Fifth Avenue Hotel is a top-tier contender. It is a stunning, high-energy space that feels like a modern tribute to the Gilded Age, complete with sculptural trees and sapphire-blue velvet booths.

The ""good looking"" factor here is undeniable. From the moment you walk into the neoclassical dining room, the scale and design are breathtaking. The service is equally polished; the staff operates with a level of professionalism that makes you feel genuinely cared for without being overbearing. It’s the kind of place where your water glass is never empty, and the timing of the courses is handled with precision.

The menu is sophisticated. Everything we tried was technically flawless and high-quality. While the food is undeniably ""great,"" it leans toward the classical and safe. If you’re a frequent diner at NYC’s smaller, experimental ""hidden gems,"" you might find it lacks that elusive ""wow factor"" or creative edge that smaller kitchens often provide. It’s delicious, but perhaps more ""perfectly executed"" than ""groundbreaking.

The Budget ? Be prepared ! This is a high-end experience, and the bill reflects it !

I strongly recommend Café Carmellini for a one-time event—an anniversary, a milestone birthday, or a business dinner where you need to impress. It’s a beautiful spectacle and a solid meal, even if it doesn't quite reach the soulful heights of the city’s smaller cult favorites.",4
g_ChIJb7CqrvpZwokRFeC0MqXi7ys_1,ChIJb7CqrvpZwokRFeC0MqXi7ys,google_places,"Love the elegant and grand space - I felt a bit theater vibe. The service was the top notch, attentive, warm and welcoming. We started with crab & meyer lemon mille feuille and finished with chocolate & pear mille feuille. The textures of the mille feuille were different, but both were delivered well. While the risotto was a bit cold, but lobster frittata was fantastic. The team offered us a complementary dessert as a makeup for the not-too-perfect risotto - very sincere and thoughtful hospitality!",5
g_ChIJb7CqrvpZwokRFeC0MqXi7ys_2,ChIJb7CqrvpZwokRFeC0MqXi7ys,google_places,"went for lunch.  food was well plated and served on such beautiful plates, but it was missing flavor.  my black bass was not seasoned or spiced at all and the sauce it came with did not combine with the filet at all.  (they did not play together)  however, the mashed potatoes it came with was damn good.  their sourdough bread was also lack of any flavor or sour notes you would expect from a typical sourdough… again the butter it was served with was better than the bread itself.  i have now confirmed chef carmellini’s food and i do not go well together.  feel the same way about any jean george restaurants also…

with that said, the space is very nice and welcoming.  staff was very attentive and friendly.  i will not be returning.",2
g_ChIJb7CqrvpZwokRFeC0MqXi7ys_3,ChIJb7CqrvpZwokRFeC0MqXi7ys,google_places,"Came for our wedding anniversary and had a wonderful experience. Service was the highlight as they made the experience superb. Foodwise the chocolate dessert was my favorite as well as the bavette where the layered fried potatoe was nice. Chicken was feally well cooked and the peppers on the side where even better than the chicken. I wanted to come for brunch but realized it was lunch only at 1pm, but worked put the pre fix menu and went for it. Place is trendy, smells incredible and fancy.",5
g_ChIJb7CqrvpZwokRFeC0MqXi7ys_4,ChIJb7CqrvpZwokRFeC0MqXi7ys,google_places,"Cafe Carmellini is a wonderful experience, their interior is captivating with every seat in the house being a nice one from booth to balcony seat. Staff was fantastic, very friendly and accommodating to a soft time crunch for a Knicks game. Their small menu has many standouts, starting with the carpaccio which is elevated by their top of the line house bread course. The duck duck ragù and the crab & lemon millefoglie are both rich and flavorful dishes. The Squab en Crote was great, although didn’t stay completely together still very enjoyable. And the Rabbit Caccitore is the best value on the menu, done two ways in this amazingly prepared dish. Finally, a simple mint stracciatella ice cream was a great ending to this perfect meal.",5
g_ChIJ5ckmp3JZwokRYISySgjWO7k_0,ChIJ5ckmp3JZwokRYISySgjWO7k,google_places,I had a great time dining here! It’s one of my friends favorite delivery places so I had to try it. Everything was so yummy! We had the seasonal lamp soup and it was so good for winter. Service was fast and attentive as well. Great location too. Would recommend.,5
g_ChIJ5ckmp3JZwokRYISySgjWO7k_1,ChIJ5ckmp3JZwokRYISySgjWO7k,google_places,"Michelin Guide Authentic Sichuan Secrets! Glad ai found this hidden gem.

From tender Mouth-Watering Chicken in bold chili sauce to melt-in-your-mouth Braised Beef with Potato, every dish is a flavor adventure. Dive into silky Crab Meat Sauce Noodles and finish with the perfectly balanced Sweet & Sour Fish — a mix of spice, umami, and tangy goodness. Sichuan like you’ve never tasted before!

Follow me @foodie.elite on IG and TikTok for more great finds!",5
g_ChIJ5ckmp3JZwokRYISySgjWO7k_2,ChIJ5ckmp3JZwokRYISySgjWO7k,google_places,"The food here is exceptional — full of flavour, well cooked, and genuinely memorable. It’s the main reason I’d consider returning.
Unfortunately, the service seriously let the experience down. The waitstaff were rude, abrupt, and unwelcoming, with little sense of basic hospitality. There was no warmth, no courtesy, and interactions felt dismissive rather than attentive.
It’s disappointing because great food deserves service to match. If management addressed customer service and staff manners, this place could easily be outstanding. As it stands, the food is the saving grace  but the poor service overshadows what should have been a great dining experience.",3
g_ChIJ5ckmp3JZwokRYISySgjWO7k_3,ChIJ5ckmp3JZwokRYISySgjWO7k,google_places,"My 6th time eating here and I’ve finally decided to write a review! Dishes are extraordinary and on an authentic note. Some dishes I really recommend are their truffle fried rice (very fragrant and umami), braised beef with potato (tender), peppercorn chicken (numbing addictive), string beans (crunchy and delicious), and their brown sugar mochi sticks are soooo crispy and chewy. However, if u can’t handle spicy, definitely tell them to lower the spice!!!

The only issue is their service. Workers seem slow and a little rude? But that doesn’t stop me coming back for the 6th time!",5
g_ChIJ5ckmp3JZwokRYISySgjWO7k_4,ChIJ5ckmp3JZwokRYISySgjWO7k,google_places,"I keep coming back to this Sichuan restaurant every time I’m in the city. Everything is freshly cooked, and you can adjust the spice level to your taste 🔥

Must-orders:
Spicy Frog Legs (tender, generous, seriously addictive),
Spicy Pork Intestine (crispy, clean, and flavorful),
Hot & Sour Duck Blood (smooth, well-balanced, perfect with rice).

The Black Truffle Fried Rice is fragrant and fluffy, and the bamboo shoots with green pepper are refreshing and help balance the heat.

Always leave full and happy 👍",5
g_ChIJJU-UWk1ZwokRklDKrZ_9EZE_0,ChIJJU-UWk1ZwokRklDKrZ_9EZE,google_places,"I’ve been to my fair share of Michelin Stars and other Top Tier restaurants, but I don’t kid when I say this place is amazing. Not only did the hospitality feel authentic but the restaurant offers experiences that are way more rewarding that what meets the eyes at first glance. It feels like a hidden gem with beautiful entrees and food choices that seem casual but are far from. The chicken was phenomenal and raised my expectations for food in general—I didn’t know chicken could taste so aquatic, moist, and flavorful. The bread was good or better-than-France level and paired well with the entire meal. I love this place and will definitely be back.",5
g_ChIJJU-UWk1ZwokRklDKrZ_9EZE_1,ChIJJU-UWk1ZwokRklDKrZ_9EZE,google_places,"Raf's came alive right as I was about to leave at 9! What a lovely spot! Do not skip the steak tartare - such a unique serving. It's worth a shot for room for 1 at the bar, dont be scared to wait and grab a drink next door at tom and Jerry. Explore the wine list and top off with a cocktail. Seasonal pasta non-negotiable.",5
g_ChIJJU-UWk1ZwokRklDKrZ_9EZE_2,ChIJJU-UWk1ZwokRklDKrZ_9EZE,google_places,"Beautiful breakfast. Highly recommend for a special brunch. Lovely omelette.
Update, went for dinner, so delightful. The Dorade fish was marvelous, as were the pastas. It's a beautiful little gem of a restaurant. Lovely spot, make reservations.",5
